clade_name,ASAL001,ASAL002,ASAL003,ASAL004,ASAL006,ASAL009,ASAL010,ASAL011,ASAL015,ASAL016,ASAL017,ASAL018,ASAL019,ASAL020,ASAL001_1_6,ASAL002_1_6,ASAL003_1_6,ASAL004_1_6,ASAL006_1_6,ASAL009_1_6,ASAL010_1_6,ASAL011_1_6,ASAL015_1_6,ASAL016_1_6,ASAL017_1_6,ASAL018_1_6,ASAL019_1_6,ASAL020_1_6,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G1,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G2,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G3,G4,G5,G6,G7,G8,G9,G10_1_6,G11_1_6,G12_1_6,G13_1_6,G14_1_6,G15_1_6,G16_1_6,G17_1_6,G18_1_6,G19_1_6,G1_1_6,G20_1_6,G21_1_6,G22_1_6,G23_1_6,G24_1_6,G25_1_6,G26_1_6,G27_1_6,G28_1_6,G29_1_6,G2_1_6,G30_1_6,G31_1_6,G32_1_6,G33_1_6,G34_1_6,G35_1_6,G36_1_6,G37_1_6,G38_1_6,G39_1_6,G3_1_6,G4_1_6,G5_1_6,G6_1_6,G7_1_6,G8_1_6,G9_1_6
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus rubneri|t__GCF_004785935.1,0,0,0.1314,0.4778,0.6816,0,0.6682,0,2.5052,0,0,3.1292,0,0,0,0,0,0.4934,0.9778,0,1.0689,0,2.2097,0,0,2.9812,0,0,0,0.0165,0.2618,0.3495,0,0,0.4224,0,0,0,0,1.5571,0,0,0,0,0.1102,0,0,0,1.1186,0.2393,0,0,0,0,0,0,0,1.4958,0.2504,0.1546,0,0,0.2254,0.0115,0.0187,0.0664,0.1525,0,0,0.2503,0.5523,0,0,0.5448,0,0,0,0,1.4534,0,0,0,0,0.1713,0,0,0,1.024,0.4166,0,0,0,0,0,0,0,1.4716,0.8167,0.1842,0,0,0.295,0,0,0.062,0.2192
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus salivarius,0,0,0.127,0,0,1.3117,0.8167,1.327,0,0,0,0,1.1979,0,0,0,0.152,0,0,1.4132,0,1.2263,0,0.2605,0,0,1.2181,0,0.3272,0.1862,0.0785,0.0561,0.0386,0.4557,0.0533,0.5273,1.0768,0.375,0.2418,0.4625,1.6657,0.3494,0.4235,0.2053,0.095,0,0,0.9659,0,0.0856,0.3818,0.6044,0.1532,0.1358,0.3008,0.1621,0,0.1196,0,0.2286,0,0.1882,0.1251,0,0.5344,0.2812,0.1211,0.3618,0,0.1102,0,0,0.5056,0,0.6771,0,0.3699,0.2564,0,1.473,0.4712,0.7457,0.2029,0.1152,0.7414,0,0.9185,0,0.1149,0.335,0.6626,0.2171,0,0.3312,0.1017,0,0.1063,0,0.2828,0,0,0.1628,0,0.7016,0.2925,0.0841
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus salivarius_D,1.3745,0.2707,0,0.9088,0,1.5073,0.6794,0,0.4986,0.4677,0,0.5928,1.6242,0,1.3934,0.3322,0,1.0543,0,1.7063,1.3839,0,0.5697,0.6036,0,0.7672,1.779,0,0.538,0.2358,0.0885,0,0,0,0.211,0.3442,1.0095,0.1165,0,0.4933,0,0.3711,1.3387,0,0,0.5652,0.0858,0,0.0223,0,0.5783,0,0.1,0.417,0,0,0.1749,0,0,0.2028,0,1.2643,0,0.7155,1.1875,0.0984,0,0.5784,0.361,0,0,0,0,0.2093,0,1.0917,0.2147,0,0.5004,0,0.5031,1.39,0,0,0.4726,0.2984,0,0,0,0.6349,0,0.0807,0.5274,0,0,0.2321,0,0,0.3647,0,1.2387,0,0.9222,1.1425,0.1801,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus salivarius_D|t__GCF_002094975.1,1.3745,0.2707,0,0.9088,0,1.5073,0.6794,0,0.4986,0.4677,0,0.5928,1.6242,0,1.3934,0.3322,0,1.0543,0,1.7063,1.3839,0,0.5697,0.6036,0,0.7672,1.779,0,0.538,0.2358,0.0885,0,0,0,0.211,0.3442,1.0095,0.1165,0,0.4933,0,0.3711,1.3387,0,0,0.5652,0.0858,0,0.0223,0,0.5783,0,0.1,0.417,0,0,0.1749,0,0,0.2028,0,1.2643,0,0.7155,1.1875,0.0984,0,0.5784,0.361,0,0,0,0,0.2093,0,1.0917,0.2147,0,0.5004,0,0.5031,1.39,0,0,0.4726,0.2984,0,0,0,0.6349,0,0.0807,0.5274,0,0,0.2321,0,0,0.3647,0,1.2387,0,0.9222,1.1425,0.1801,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus salivarius|t__GCF_000785515.1,0,0,0.127,0,0,1.3117,0.8167,1.327,0,0,0,0,1.1979,0,0,0,0.152,0,0,1.4132,0,1.2263,0,0.2605,0,0,1.2181,0,0.3272,0.1862,0.0785,0.0561,0.0386,0.4557,0.0533,0.5273,1.0768,0.375,0.2418,0.4625,1.6657,0.3494,0.4235,0.2053,0.095,0,0,0.9659,0,0.0856,0.3818,0.6044,0.1532,0.1358,0.3008,0.1621,0,0.1196,0,0.2286,0,0.1882,0.1251,0,0.5344,0.2812,0.1211,0.3618,0,0.1102,0,0,0.5056,0,0.6771,0,0.3699,0.2564,0,1.473,0.4712,0.7457,0.2029,0.1152,0.7414,0,0.9185,0,0.1149,0.335,0.6626,0.2171,0,0.3312,0.1017,0,0.1063,0,0.2828,0,0,0.1628,0,0.7016,0.2925,0.0841
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis,0,0,0,0.2306,0,0,0,0.8695,0,0.3371,0,0,0.634,0,0,0,0,0,0,0,0,0.9017,0,0.3967,0,0,0.5689,0,0.2278,0,0,0,0.1388,0.0492,0,0,0,0.0826,0,0.0698,0,0.8573,0.2448,0,0.004,0.1619,0.2596,0,0.0962,0,0.2618,0.4604,0.124,0,0,0,0,0,0,0,0.075,0,0.0164,0.2012,0.1009,0,0.0827,0,0,0,0,0,0.0829,0,0,0,0,0,0,0.1827,0,0,0,0,0.2089,0,0,0,0,0.3221,0,0.2198,0,0,0,0,0,0,0,0.1088,0,0,0,0,0,0.1595
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_A|t__GCF_000212855.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_C,0,0,0.0858,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462,0,0.3869,0,0,0,0,0,0,0,0,0,0,0.3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_C|t__GCF_000212815.1,0,0,0.0858,0,0,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462,0,0.3869,0,0,0,0,0,0,0,0,0,0,0.3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_E|t__GCF_003943735.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204,0,0,0,0,0,0,0,0,0,0.1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7301,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_F|t__GCF_003943655.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204,0,0,0,0,0,0,0,0,0,0.1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7301,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_G,0,0,0,0,0.186,0,0,0,0,0.1865,0.2435,0,0,0.2697,0,0,0,0,0,0,0,0,0,0,0.1829,0,0,0.123,0,0.0461,0,0,0,0,0,0,0,0,0,0.0511,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0.7209,0,0,0,0,0,0,0,0,0,0,0.1287,0.0329,0,0,0,0,0,0,0,0,0.0561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_G|t__GCF_900635155.1,0,0,0,0,0.186,0,0,0,0,0.1865,0.2435,0,0,0.2697,0,0,0,0,0,0,0,0,0,0,0.1829,0,0,0.123,0,0.0461,0,0,0,0,0,0,0,0,0,0.0511,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0.7209,0,0,0,0,0,0,0,0,0,0,0.1287,0.0329,0,0,0,0,0,0,0,0,0.0561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3942,0,0,0,0,0,0,0,0,0.1998,0.1304,0,0,0,0,0.0877,0,0.048,0,0,0,0,0,0.2865,0,0,0,0,0.0197,0,0,0,0.5363,0,0,0.7432,0,0,0,0,0.6255,0,0.0639,0,0,0,0,0,0,0,0,0,0,0,0.0618,0,0,0,0.3001,0,0,1.0202,0,0,0,0,0,0,0,0,0,0.5144,0,0,0.7562,0,0,0,0,0.6857,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_H|t__GCF_013343115.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3942,0,0,0,0,0,0,0,0,0.1998,0.1304,0,0,0,0,0.0877,0,0.048,0,0,0,0,0,0.2865,0,0,0,0,0.0197,0,0,0,0.5363,0,0,0.7432,0,0,0,0,0.6255,0,0.0639,0,0,0,0,0,0,0,0,0,0,0,0.0618,0,0,0,0.3001,0,0,1.0202,0,0,0,0,0,0,0,0,0,0.5144,0,0,0.7562,0,0,0,0,0.6857,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3016,0,0,0,0,0.703,0,0,0,0,0.1138,0,0,0,0,0,0,0,0,0,0.0404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7054,0,0,0,0,0.1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_K|t__GCF_019929015.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3016,0,0,0,0,0.703,0,0,0,0,0.1138,0,0,0,0,0,0,0,0,0,0.0404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7054,0,0,0,0,0.1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389,0.1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1652,0,0,0,0,0.2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2558
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_L|t__GCF_019928825.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389,0.1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1652,0,0,0,0,0.2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2558
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0,0,0.3114,0,0,0,0,0,0,0,0,0.3933,0,0,0,0,0,0,0,0,0,0,0,0,0.2073,0,0,0,0,0,0,0,0,0,0,0.1347,0,0,0,0,0,0.4557,0,0,0,0,0,0,0,0,0.5195,1.0299,0,0,0,0,0.1001,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_M|t__GCF_003943755.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0,0,0.3114,0,0,0,0,0,0,0,0,0.3933,0,0,0,0,0,0,0,0,0,0,0,0,0.2073,0,0,0,0,0,0,0,0,0,0,0.1347,0,0,0,0,0,0.4557,0,0,0,0,0,0,0,0,0.5195,1.0299,0,0,0,0,0.1001,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_N,0,0,0,0,0,0.5259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_N|t__GCF_900475275.1,0,0,0,0,0,0.5259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1752,0,0.0286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265,0,0.3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4813,0,0,0,0.4364,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_P|t__GCF_026781315.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1752,0,0.0286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265,0,0.3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4813,0,0,0,0.4364,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9423,0,0,0,0,0.0502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_Q|t__GCF_020729765.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9423,0,0,0,0,0.0502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_R|t__GCF_009932775.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752,0,0,0.0452,0,0,0,0,0,0.5895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_S|t__GCA_015264985.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752,0,0,0.0452,0,0,0,0,0,0.5895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3466,0,0,0,0,0,0,0,0,0,0,0,0.6339,0,0,0,0,0,0,0,0,0,0,0.3501,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis_U|t__GCF_019929145.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3466,0,0,0,0,0,0,0,0,0,0,0,0.6339,0,0,0,0,0,0,0,0,0,0,0.3501,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sanguinis|t__GCF_000194945.1,0,0,0,0.2306,0,0,0,0.8695,0,0.3371,0,0,0.634,0,0,0,0,0,0,0,0,0.9017,0,0.3967,0,0,0.5689,0,0.2278,0,0,0,0.1388,0.0492,0,0,0,0.0826,0,0.0698,0,0.8573,0.2448,0,0.004,0.1619,0.2596,0,0.0962,0,0.2618,0.4604,0.124,0,0,0,0,0,0,0,0.075,0,0.0164,0.2012,0.1009,0,0.0827,0,0,0,0,0,0.0829,0,0,0,0,0,0,0.1827,0,0,0,0,0.2089,0,0,0,0,0.3221,0,0.2198,0,0,0,0,0,0,0,0.1088,0,0,0,0,0,0.1595
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sinensis|t__GCF_000767835.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sobrinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sobrinus|t__GCF_000686605.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
